index	count	name
0.0	0.0	Igsf5
1.0	2.0	Btbd17
2.0	2.0	Lck
3.0	1.0	1-Sep
4.0	0.0	Sez6
5.0	1.0	Tcf7
6.0	0.0	Dlg3
7.0	4.0	Vpreb3
8.0	1.0	Ramp2
9.0	2.0	Itgb7
10.0	2.0	Fndc5
11.0	1.0	Tubb6
12.0	0.0	Marveld3
13.0	4.0	Smo
14.0	1.0	Taco1
15.0	4.0	Gria3
16.0	0.0	Ppm1j
17.0	0.0	Kcnn1
18.0	0.0	Ccdc65
19.0	0.0	Lin7b
20.0	0.0	Col5a3
21.0	0.0	Utp20
22.0	0.0	Clec11a
23.0	4.0	Arhgef40
24.0	2.0	Nkg7
25.0	1.0	Chd5
26.0	1.0	Cd44
27.0	1.0	Pafah1b3
28.0	3.0	Adcy9
29.0	2.0	Apoa2
30.0	1.0	Sh2d1a
31.0	4.0	Kmt2b
32.0	0.0	Saal1
33.0	2.0	Fance
34.0	4.0	Ankrd26
35.0	0.0	Fzd3
36.0	0.0	Sardh
37.0	1.0	Mertk
38.0	0.0	Galns
39.0	3.0	Notch4
40.0	0.0	Serac1
41.0	0.0	Il17rb
42.0	4.0	E2f3
43.0	0.0	Cd34
44.0	1.0	Dyrk3
45.0	1.0	Cmah
46.0	0.0	Afmid
47.0	1.0	Etv4
48.0	1.0	Myo1c
49.0	0.0	Ikzf3
50.0	6.0	Shroom1
51.0	0.0	Cenpv
52.0	0.0	Dnase1l1
53.0	0.0	Arhgef25
54.0	0.0	Mgat4c
55.0	2.0	Lama2
56.0	0.0	Poc1b
57.0	3.0	Dusp6
58.0	2.0	Igf1
59.0	0.0	Fam241b
60.0	0.0	Lrig3
61.0	0.0	Egfr
62.0	2.0	Slc1a4
63.0	2.0	Slc36a1
64.0	4.0	Papolg
65.0	0.0	Adcy1
66.0	2.0	Tubd1
67.0	5.0	Myo19
68.0	4.0	Fam20a
69.0	1.0	Pomc
70.0	1.0	Grin2c
71.0	0.0	Pld2
72.0	0.0	Dhrs13
73.0	0.0	Lrrc46
74.0	2.0	Kat2a
75.0	1.0	Adam11
76.0	1.0	Net1
77.0	1.0	Vash1
78.0	0.0	Amph
79.0	1.0	Elovl2
80.0	2.0	Mtx3
81.0	0.0	Cenpk
82.0	0.0	4933413J09Rik
83.0	1.0	Rnase6
84.0	0.0	Atp8a2
85.0	1.0	Cacna2d3
86.0	2.0	Ajuba
87.0	2.0	Sema5a
88.0	2.0	Tbc1d31
89.0	0.0	Syngr1
90.0	0.0	Cd96
91.0	0.0	Mzt2
92.0	1.0	Sidt1
93.0	5.0	Igsf11
94.0	2.0	Mylk
95.0	4.0	Ece2
96.0	0.0	Cbr3
97.0	2.0	Slc11a2
98.0	0.0	Soat2
99.0	2.0	Abcc1
100.0	0.0	Tmem52
