index	count	name
0.0	0.0	Igsf5
1.0	0.0	Btbd17
2.0	1.0	Lck
3.0	1.0	1-Sep
4.0	0.0	Sez6
5.0	0.0	Tcf7
6.0	1.0	Dlg3
7.0	1.0	Vpreb3
8.0	0.0	Ramp2
9.0	1.0	Itgb7
10.0	0.0	Fndc5
11.0	1.0	Tubb6
12.0	0.0	Marveld3
13.0	0.0	Smo
14.0	1.0	Taco1
15.0	0.0	Gria3
16.0	0.0	Ppm1j
17.0	0.0	Kcnn1
18.0	0.0	Ccdc65
19.0	0.0	Lin7b
20.0	0.0	Col5a3
21.0	0.0	Utp20
22.0	0.0	Clec11a
23.0	0.0	Arhgef40
24.0	1.0	Nkg7
25.0	0.0	Chd5
26.0	0.0	Cd44
27.0	1.0	Pafah1b3
28.0	0.0	Adcy9
29.0	0.0	Apoa2
30.0	1.0	Sh2d1a
31.0	0.0	Kmt2b
32.0	0.0	Saal1
33.0	0.0	Fance
34.0	1.0	Ankrd26
35.0	0.0	Fzd3
36.0	2.0	Sardh
37.0	0.0	Mertk
38.0	0.0	Galns
39.0	1.0	Notch4
40.0	2.0	Serac1
41.0	0.0	Il17rb
42.0	0.0	E2f3
43.0	1.0	Cd34
44.0	0.0	Dyrk3
45.0	0.0	Cmah
46.0	0.0	Afmid
47.0	0.0	Etv4
48.0	0.0	Myo1c
49.0	0.0	Ikzf3
50.0	0.0	Shroom1
51.0	0.0	Cenpv
52.0	0.0	Dnase1l1
53.0	0.0	Arhgef25
54.0	0.0	Mgat4c
55.0	0.0	Lama2
56.0	0.0	Poc1b
57.0	1.0	Dusp6
58.0	0.0	Igf1
59.0	0.0	Fam241b
60.0	1.0	Lrig3
61.0	0.0	Egfr
62.0	0.0	Slc1a4
63.0	0.0	Slc36a1
64.0	1.0	Papolg
65.0	0.0	Adcy1
66.0	1.0	Tubd1
67.0	0.0	Myo19
68.0	0.0	Fam20a
69.0	0.0	Pomc
70.0	0.0	Grin2c
71.0	0.0	Pld2
72.0	0.0	Dhrs13
73.0	0.0	Lrrc46
74.0	0.0	Kat2a
75.0	0.0	Adam11
76.0	1.0	Net1
77.0	0.0	Vash1
78.0	0.0	Amph
79.0	0.0	Elovl2
80.0	0.0	Mtx3
81.0	1.0	Cenpk
82.0	0.0	4933413J09Rik
83.0	0.0	Rnase6
84.0	0.0	Atp8a2
85.0	0.0	Cacna2d3
86.0	1.0	Ajuba
87.0	1.0	Sema5a
88.0	1.0	Tbc1d31
89.0	0.0	Syngr1
90.0	0.0	Cd96
91.0	0.0	Mzt2
92.0	1.0	Sidt1
93.0	0.0	Igsf11
94.0	0.0	Mylk
95.0	0.0	Ece2
96.0	0.0	Cbr3
97.0	1.0	Slc11a2
98.0	1.0	Soat2
99.0	0.0	Abcc1
100.0	1.0	Tmem52
101.0	0.0	Frs3
102.0	0.0	Zfp605
103.0	0.0	Satb1
104.0	0.0	Cbs
105.0	1.0	Dnase1l2
106.0	0.0	Pigf
107.0	0.0	Mllt1
108.0	0.0	Epb41l4a
109.0	1.0	Srfbp1
110.0	0.0	Sac3d1
111.0	1.0	Tm7sf2
112.0	0.0	Papss2
113.0	0.0	Dgka
114.0	0.0	Baiap2
115.0	0.0	Pidd1
116.0	0.0	Dhtkd1
117.0	0.0	Mdh1b
118.0	0.0	Nrp2
119.0	1.0	Icos
120.0	1.0	Il18r1
121.0	0.0	Il1r1
122.0	1.0	Mitd1
123.0	0.0	Fam135a
124.0	0.0	Sp100
125.0	0.0	Slc35f5
126.0	1.0	Steap3
127.0	0.0	Rgs7
128.0	0.0	Sell
129.0	1.0	Dclre1c
130.0	1.0	Lrsam1
131.0	0.0	Dolpp1
132.0	0.0	Cutal
133.0	2.0	Agpat2
134.0	1.0	Card9
135.0	0.0	Ube2l6
136.0	2.0	Traf6
137.0	0.0	Slc28a2
138.0	0.0	Chst1
139.0	1.0	Rasgrp1
140.0	0.0	Il1a
141.0	0.0	Cst3
142.0	1.0	Necab3
143.0	0.0	Sla2
144.0	0.0	Lrrc34
145.0	0.0	Kcnab1
146.0	0.0	Vangl1
147.0	1.0	Cd2
148.0	1.0	Tmem144
149.0	1.0	Prss12
150.0	0.0	Adgrl2
151.0	1.0	Ddah1
152.0	1.0	Tnfsf8
153.0	1.0	Dab1
154.0	0.0	Extl1
155.0	0.0	Rcc1
156.0	0.0	Mmp23
157.0	0.0	Guf1
158.0	1.0	Gabra4
159.0	0.0	Gpat3
160.0	1.0	Dck
161.0	1.0	Acad10
162.0	0.0	Tspan12
163.0	0.0	Auts2
164.0	1.0	Plxna4
165.0	0.0	Sspo
166.0	0.0	Rab19
167.0	1.0	Klrk1
168.0	0.0	Klrc1
169.0	0.0	Klra13-ps
170.0	0.0	Dusp16
171.0	0.0	Ptpro
172.0	0.0	Cpne9
173.0	0.0	Qpctl
174.0	2.0	Zfp583
175.0	1.0	Rab30
176.0	1.0	Syt3
177.0	1.0	Lat
178.0	0.0	Dkk3
179.0	0.0	Stx1b
180.0	0.0	Itgal
181.0	1.0	Lhpp
182.0	1.0	Sash3
183.0	0.0	Cd40lg
184.0	0.0	Vegfd
185.0	0.0	Angpt2
186.0	0.0	Slc25a15
187.0	0.0	Arhgef7
188.0	0.0	Il15
189.0	0.0	Phlpp2
190.0	1.0	Adgrg1
191.0	0.0	Pla2g15
192.0	0.0	Panx1
193.0	0.0	Cadm1
194.0	0.0	Cd3e
195.0	0.0	Rasgrf1
196.0	0.0	Lrrc2
197.0	0.0	Ttc21a
198.0	0.0	Klra9
199.0	1.0	Rnf125
200.0	1.0	Zfp7
201.0	1.0	Jcad
202.0	1.0	Tldc1
203.0	1.0	Faah
204.0	0.0	Batf
205.0	1.0	Gbp8
206.0	2.0	Gjc1
207.0	0.0	Chst11
208.0	0.0	Dusp5
209.0	0.0	Cpne7
210.0	1.0	Lbx2
